Headline,Outlet,Is_Clickbait
Smrt na Špicberkách: Polárník Jakeš (†75) spadl to trhliny!,Blesk,1
Dojemná výzva pro Česko: Stačí se projít a pomůžete předčasně narozeným miminkům!,Blesk,1
"Rozbité WC, trička na oknech, spacák ze stropu a pokažený song: Jak se „kempuje“ astronautům Artemis II",Blesk,1
"ONLINE: Pauza v bojích na Ukrajině. Putin vyhlásil velikonoční příměří, reagoval i Zelenskyj",Blesk,1
"Neslyšící Ivana utopila dvě malé dcerky (†5, †2): Chtěla se pomstít manželovi?",Blesk,1
Denisa Nesvačilová přiznala: Zaspala rozchod!,Blesk,1
Scout Willisová opět provokuje: Zapomněla na stud i spodní prádlo!,Blesk,1
Velký test špekáčků ze supermarketů: Lživé údaje na obalech! Komu skáčeme na špek?,Blesk,1
Pouhých 5 dnů od rozstěhování: Karlos a Lela zase spolu?! Rodinná večeře plná smíchu,Blesk,1
"Majk, Galinka a chlupatí koledníci Sam a Cassie, to jsou vítězové Velikonoční fotosoutěže",Blesk,1
Kam zmizelo Procházkových 540 milionů? Peníze z loupeže století vážily půl tuny!,Blesk,1
"Zuzana (41) z Proměn ukázala drsnou realitu těla po hubnutí: Tohle se děje, když skáču přes švihadlo!",Blesk,1
Tipy na víkend: Blik Blik v dole! Mystický Blavicon a pojďte si zaběhat,Blesk,1
Amerikanista v Blesku o rozčíleném Trumpovi: Vystoupí USA z NATO?!,Blesk,1
Legendární hlas Frekvence 1 Milan (56) v Típněte to s Bleskem: Sekne po 36 letech s cigáry? Inspirace kolegou...,Blesk,1
"Státní pumpy točí pod stropem, Babiš velí ke zlevnění. Co říkají data hlídačů cen?",Blesk,1
Čistka před letošní StarDance: Končí tři velká jména!,Blesk,1
Poslední rozloučení s Jindřichem Hesem (†92): Oskar pohřbíval dědečka!,Blesk,1
Konec hříchu v Holešovicích: Z bývalého nevěstince budou ateliéry!,Blesk,1
Plynaři roku jsou z Kyjova. Na stupních vítězů stanuli také studenti z Prahy a Pardubic,Blesk,1
"Týden do otevření Dvoreckého mostu: Stavba je hotová, okolí však zaostává",Blesk,1
Překvapivé odhalení v Inkognitu! Nela Slováková práskla románek s hvězdným porotcem,Super,1
"Další známá tvář míří do letošního StarDance. Oblíbená tanečnice se opět objeví na parketu, fanoušci jásají",Super,1
Zuzana Belohorcová promluvila o návratu k manželovi! Oba si užívají v Miami,Super,1
Bizarní čepicí vyzrál na počasí: Známý hudebník křtil projekt mladé kapely v čepici s ďábelskými rohy. Lekl se i taxikář,Super,1
Monokly a zalepená víčka! Agáta se ukázala po estetickém zákroku v obličeji a promluvila o samotné operaci,Super,1
Asia Express 2026: Rozhodovaly minuty. Poslední slovo měla černá obálka,Super,1
"Jsou dny, kdy i muži potřebují vidět květiny: Topolánek řekl, co ho po 12. chemoterapii drží nad vodou",Super,1
"Hvězdná Italka (46), co vystřídala Evu Herzigovou v kampani Wonderbra, je pořád kost! Na tenis si vzala bikiny",Super,1
Konečně se může nadechnout! Žena si nechala z poprsí velikosti G odstranit 2 kg tkáně. Stálo ji to 281 tisíc,Super,1
Eva Decastelo se při otužování ukázala kompletně nahá! V zamrzlém rybníčku odhalila i zadeček,Super,1
"Oslava přirozené krásy, nebo důvod k vyhození stylisty? Lana Condor (28) šokovala proklatě hlubokým výstřihem!",Super,1
Poznali byste ji? Marie Růžičková nepřestává překvapovat. Pochlubila se další výraznou změnou vzhledu,Super,1
"Turek chce i nadále jezdit na unijní rady, chystá se i hlasovat",CT24,0
Artemis II se vrací na Zemi. Kritický bude průlet atmosférou,CT24,0
Aplikaci Telegram v Rusku téměř úplně zablokovaly tamní úřady,CT24,0
Rada EU schválila český plán na využití fondu SAFE pro vojenské účely,CT24,0
Město k pořízení za šest milionů korun. Sídlo na australském venkově opouští poslední majitelky,iROZHLAS,0
Dinosauři za desítky milionů dolarů: fosilie se přesouvají z muzeí do soukromých sbírek,iROZHLAS,0
"ŽIVĚ: Posádka mise Artemis II se vrací. Odborníci přesně netuší, jak se zachová tepelný štít Orionu",iROZHLAS,0
Rusko zavírá vysoce postavené osoby na ministerstvu obrany. Na desítky let za mříže je posílá za korupci,iROZHLAS,0
"Jsou to hloupí lidé. Už nejsou součástí MAGA, reagoval Trump na kritiku konzervativních komentátorů",iROZHLAS,0
"Stromy už mají dva roky, park ale není dokončený. Lavičky a chodník u Paláce Pardubice slibují letos",iROZHLAS,0
"Z budov trosky, z vůdců prach. Co zbyde obyčejným Íráncům, až utichnou zbraně?",iROZHLAS,0
"Oba zápasy jsem si užila. S Maruškou emotivně, s Lindou v klidu, říká kapitánka tenistek Strýcová",iROZHLAS,0
"Trump v Íránu vybral zatáčku před propastí. Doma ale čelí ostré kritice, říká bývalý diplomat Bořek Lizec",iROZHLAS,0
200 kilometrů za tři dny uklidí na tisíc dobrovolníků. Začíná 21. ročník akce Čistá řeka Sázava,iROZHLAS,0
"‚Lži, které mě spojují s hanebným Epsteinem, musí skončit.‘ Melania Trumpová překvapila novináře",iROZHLAS,0
"Půda je suchá, ale zato zahřátá, říkají farmáři. Na Vysočině začala výsadba brambor",iROZHLAS,0
"‚Situace je velmi vážná.‘ Demonstranti v Irsku kvůli drahé naftě blokují přístav, benzinky jsou bez zásob",iROZHLAS,0
"Klíčový bude tlak Spojených států na Izrael, říká o příměří na Blízkém východě expert Bureš",iROZHLAS,0
Soud v Brně vzal v dotační kauze do vazby podnikatele Štefla. Dva lidi propustil na svobodu,iROZHLAS,0
"Automobilka skončí, nahradí ji logistické centrum. Nová firma má regionu pomoct s nezaměstnaností",iROZHLAS,0
"‚Byl můj dětský hrdina,‘ říká režisér Krobot. Osud Eskymo Welzla představí hra Moravského divadla",iROZHLAS,0
"ONLINE: Válka musí skončit. Nemyslím, že to bude trvat dlouho, tvrdí hlavní ukrajinský vyjednavač",iROZHLAS,0
"‚Totální samorost,‘ vzpomíná dokumentarista a cestovatel Horký na polárníka Jakeše",iROZHLAS,0
"Vjezd do centra Brna hlídají výsuvné sloupky. Hasiči a záchranáři mají automatický přístup, policie ne",iROZHLAS,0
"Členové keňské bezpečnostní mise na Haiti páchají sexuální násilí, hlásí OSN",Novinky,0
Eros Ramazzotti zajel do pražské haly potěšit své věrné,Novinky,0
Klempíř se dotkl další skupiny lidí z kultury. Píší kvůli tomu Schillerové,Novinky,0
Na zahradě v polské vesnici se našel úlomek rakety,Novinky,0
Dělník spadl na stavbě u Kaplice do jímky,Novinky,0
V Budapešti se odehrál obří koncert proti režimu,Novinky,0
Na dům šéfa OpenAI hodil žhář Molotovův koktejl,Novinky,0
Viceprezident Hospodářské komory Štefl skončil ve vazbě,Novinky,0
Máme reset. Nakládáme munici. Američané se chystají na další útoky na Írán,Novinky,0
Trumpova Rada míru je bez peněz,Novinky,0
"Havárie autobusu na Kanárských ostrovech, jeden mrtvý a 14 zraněných",Novinky,0
Okamura mluví o tlaku na očkování novými vakcínami. Očkovací strategie nic takového nezavádí,Novinky,0
"Na sobotu je v Praze nahlášeno 78 shromáždění, doprava bude omezena",Novinky,0
Tajný rozhovor mezi Babišem a Macinkou! Měl by ho slyšet i prezident?,Novinky,0
Němci v Trojzemí jezdí tankovat do Polska. Ani další sousedy české pumpy nelákají,Novinky,0
RECENZE: Tanec smrti využívá průpravu baletek pro rozehrání brutálních akčních choreografií,Novinky,0
Pád muže do kolejiště zastavil provoz metra na lince B. Záchranáři jej vyprostili bez úhony,Novinky,0
"Prodavačka chtěla poplácat kolegu po zadku, ale spletla se",Novinky,0
Vědci vyřešili záhadu blesků na Saturnu,Novinky,0
Vandal v Olomouci otevíral hroby a vysypával urny. Soudce to za 35 let praxe nezažil,Novinky,0
"Nedostatek leteckého paliva v Evropě hrozí už za pár dní, píší v Itálii",Novinky,0
Pokuta pět milionů pro firmu Energoaqua v kauze otravy řeky Bečvy platí,Novinky,0
KOMENTÁŘ: Kolik Praha ještě snese - Luděk Staněk,Novinky,0
"Ve Francii se zřítilo vojenské letadlo, dva zranění",Novinky,0
Klempíř: Koncesionářské poplatky zrušíme a zajistíme valorizované platby z rozpočtu,Novinky,0
"Najdi z toho cestu ven. Trump nařídil Vanceovi, aby ukončil válku s Íránem",Novinky,0
Sopka Kilauea prozářila oblohu obřími lávovými fontánami,Novinky,0
PŘEHLEDNĚ: Maďarsko míří k volbám. Viktor Orbán vs. Péter Magyar a o co vše ve volbách jde,Novinky,0
"Euforie, Gileád i Stranger Things jsou zpět: Duben na streamovacích platformách má silnou sestavu",Novinky,0
Od her až k milionovým výdělkům. Američané loví letecké dispečery mezi hráči,Novinky,0
Na Ministerstvu průmyslu po policejní razii padají hlavy,SeznamZpravy,0
"Sobotní rozhovory mezi Íránem a USA budou pro mír rozhodující, řekl Šaríf",SeznamZpravy,0
Policie v USA zatkla muže podezřelého z pokusu o zapálení domu šéfa OpenAI,SeznamZpravy,0
"Počet obětí středečních izraelských úderů na Libanon vzrostl na 357, píše AFP",SeznamZpravy,0
"Soud v Brně vzal v dotační kauze do vazby podnikatele Štefla, dva lidi propustil",SeznamZpravy,0
"Harrisová řekla, že zvažuje opětovnou kandidaturu na prezidentku USA",SeznamZpravy,0
"Trump slovně napadl konzervativní komentátory, kteří kritizují válku s Íránem",SeznamZpravy,0
Trump: Armáda USA se chystá na údery na Írán pro případ neuzavření mírové dohody,SeznamZpravy,0
"Teherán před rozhovory s USA vznáší požadavky, chce svůj zmrazený majetek",SeznamZpravy,0
"Ruská aktivita u britských břehů i v Atlantiku sílí. Vidíme vás, zní z Londýna",SeznamZpravy,0
Zadrženého novináře ruského nezávislého listu poslal soud do vazby,SeznamZpravy,0
Sušička na třikrát nebo až za měsíc. Jak Češi využívají odložené platby,SeznamZpravy,0
Prezidentské funkce v Barmě se ujal bývalý šéf armády generál Hlain,SeznamZpravy,0
Netanjahu obvinil Španělsko z nepřátelství vůči Izraeli,SeznamZpravy,0
Letadla a hluk nad Prahou. Městské části dostanou od letiště peníze,SeznamZpravy,0
"První dáma USA znovu otevírá téma, kterého se chtěl Trump zbavit",SeznamZpravy,0
Izraelské útoky na jiholibanonské město Nabatíja zabily 19 lidí včetně civilistů,SeznamZpravy,0
"Češi si nejdřív připlatí za dovolené, pak půjdou později do penze",SeznamZpravy,0
"Lehčí než testy nanečisto, říkají žáci o prvních přijímačkách",SeznamZpravy,0
"Inflace v USA v březnu vystoupila na 3,3 procenta, nejvýše za téměř dva roky",SeznamZpravy,0
Soutěž digitálních dovedností DemocraTICon vyhráli studenti plzeňské Nerudovky,SeznamZpravy,0
Konec Orbánova ekonomického experimentu?,SeznamZpravy,0
Ruský soud poslal za korupci na 19 let do vězení exnáměstka ministra obrany,SeznamZpravy,0
"Netanjahu potřebuje úspěch. Nabídl Libanonu jednání, Bejrút má podmínku",SeznamZpravy,0
EK: Nový systém EU pro hraniční kontroly od října zamítl vstup 27 000 osob,SeznamZpravy,0
Video: Ukrajinci ukázali sílu švédské zbraně. Zasáhli ruskou ropnou plošinu,SeznamZpravy,0
"Poplatky zrušíme, potvrdil Klempíř. Šéfům ČT a rozhlasu představil obrysy plánu",SeznamZpravy,0
Argentina sníží ochranu ledovců. Milei chce těžit měď,SeznamZpravy,0
Nová data: Úřad opět vydal stovky výjimek z protiruských sankcí,SeznamZpravy,0
Pohonné hmoty o víkendu zdraží. Stát zvýšil cenové stropy o desítky haléřů,SeznamZpravy,0
Šance pro Ukrajinu? Magyarovo vítězství může pohnout se vztahem Maďarska k napadené zemi i členům V4,Blesk,1
Jiřina Bohdalová (94) v slzách: Smrt milované sestry!,Blesk,1
ONLINE: Trumpův viceprezident vyrazil jednat s Íránem. A stovky obětí izraelských náletů?,Blesk,1
Vzácné záběry záhadného tvora: „Rybí Nostradamus“ překvapil potápěče,Blesk,1
Macronovi u papeže: První dáma Brigitte přišla chic na jehlách Dior!,Blesk,1
"Tragická nehoda na Kanárech: Turistický autobus se zřítil ze silnice do svahu, jeden mrtvý",Blesk,1
Biden vs. Trump v oktagonu? Hunter vyzval prezidentovy syny na souboj,Blesk,1
Basiková ruší koncerty: Vyčerpaný vzkaz fanouškům!,Blesk,1
Napětí kolem Nemocnice Na Františku: Kdo ji ovládne?,Blesk,1
Česky mluvící král Kambodže oznámil rakovinu. Svěří se doktorům v Číně,Blesk,1
Auto hollywoodské ikony je na prodej: Marilyn Monroe (†36) zanechala v Mercedesu i kufry,Blesk,1
"Íránská krize: Před dovolenými hrozí nedostatek leteckých paliv, varuje svaz letišť",Blesk,1
Zasnoubená topmodelka Pořízková (61): Svatba za tři měsíce!,Blesk,1
Šok na lince B: Srážka s člověkem zastavila metro na hodinu,Blesk,1
"Minuty hrůzy z vesmíru: Astronauti se přiřítí v ohnivé kouli, rozhodne posledních 160 km",Blesk,1
Sára Saudková o soudních tahanicích: Došlo to daleko!,Blesk,1
"„Sex si můžete na ulici koupit už za 500 korun,“ říká šéfka projektu Rozkoš bez rizika",Blesk,1
Ředitelé ČT a Rozhlasu u Klempíře hájili poplatky. Okamura: Zákony jsou hotové,Blesk,1
Prahou projede „Duševní tramvaj“: Odborníci poradí lidem rovnou za jízdy! Kde nasednout?,Blesk,1
Trabo a Kiki z Love Islandu oznámili krásnou novinku: Jsme tři!,Blesk,1
Probíhá největší kulinářská show Česka: Pohlreich slavil »69«,Blesk,1
Šéf nezávislých petrolejářů pro Blesk: Cenové stropy jsou nezákonné! Chystá se žaloba?,Blesk,1
"Lenka Filipová po děsivém pádu a operaci mozku: Poprvé popsala, co se stalo! „Jsem už pomalu připravená…“",Blesk,1
Nový přírůstek v pražské Zoo! Z Lipska přicestovala samička Niara,Blesk,1
Mám toho dost! Britský premiér ukázal kvůli drahým energiím na Putina s Trumpem,Blesk,1
Máma z Kvasic porodila doma: Rodiče překvapili zkušenou operátorku,Blesk,1
"Malá benzinka kvůli stropům neotevřela: „Prodávat levněji nebudeme, nevyplatí se to“",Blesk,1
"Útočník brutálně napadl muže na ulici, ten teď bojuje o život. Agresor skončil ve vazbě",Blesk,1
"Sakury kvetou, podprsenky mizí: Emily Ratajkowski si v Tokiu užívá dovolenou nahoře bez. Bujný dekolt hlídá jen rukama",Super,1
"Vypadá bledě a staře, míní lidé. Pamela Anderson to zase schytává za nový vzhled, přirovnávají ji k tetě i babičce",Super,1
Jsem vlastně dost na h… Eva Burešová zhodnotila samu sebe. Upřímné přiznání zvedne ze židle fanoušky i hejtry,Super,1
Pirátská páska přes obličej a nepříjemná operace. Jitka Zelenková nevidí na jedno oko,Super,1
Další překvapení u Koktových! Po stěhování do nového domu se rodina znovu rozroste,Super,1
"Kristýna Frejová poprvé prozradila, kdo je otcem její dcery: Ráchel, která by mohla být modelkou, zdědila geny obou",Super,1
"Čivavák Demi Moore, chlupáči Jennifer Aniston i hafan Emily Ratajkowski: Mrkněte na roztomilé pejsky slavných!",Super,1
Lenka Filipová se po vážné operaci mozku poprvé ozvala fanouškům: Popsala i mrazivé detaily děsivého pádu,Super,1
"Flashback: Šok pro fanoušky Kundosaki, ozvala se z JIP a na tento den Agáta Hanychová nikdy nezapomene",Super,1
"Další těhotenské překvapení! Kristýna Leichtová odhalila, že miminko čeká i další oblíbená herečka",Super,1
"Glosa: Ahoj doktore Rathe! To jsem já, tvůj oblíbený bakalář Šnajdr, a už taky peláším k soudu",Super,1
Dočkali jste se! Moderátorka hanbaté show Monika Timková odhodila bikiny a ukázala se nahá,Super,1
Možnost dobrovolně se vyloučit z hazardu využívá výrazně více lidí,CT24,0
Německo chystá rozsáhlou reformu daní a důchodů,CT24,0
"Soudy, zda Česko závazek k NATO splní, jsou dle Zůny předčasné. Opozice přístup kritizuje",CT24,0
Vláda odkládá státní podporu hypoték pro mladé rodiny,CT24,0
Artemis II se vrátila na Zemi. Přistání do oceánu proběhlo úspěšně,CT24,0
‚Dalo se to předpokládat.‘ Přestavba Staré radnice v Ostrově se kvůli statice protáhla a prodražila,iROZHLAS,0
"ONLINE: Ukrajina dodrží příměří, ale odpoví na případné ruské útoky, uvedl Zelenskyj",iROZHLAS,0
"Zachránil muže z hořícího auta, teď dostal cenu za odvahu. ‚Lidé by snad také pomohli,‘ věří",iROZHLAS,0
"‚Projekt se mi nelíbí.‘ Liberecký kraj plánuje stavbu fotovoltaické elektrárny, návrh má mnoho odpůrců",iROZHLAS,0
"Pokud Jablonec zdolá Baník, definitivně zažehná krizi. Může zabojovat o třetí místo, myslí si Horváth",iROZHLAS,0
